Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-23 00:00:00-04:00,33.53434001126036,33.66880144380642,32.36902013401414,32.42280197143555,5190200,0.0,0.0
2020-09-24 00:00:00-04:00,32.21663388352289,33.184748099274856,32.21663388352289,33.086143493652344,5381800,0.0,0.0
2020-09-25 00:00:00-04:00,32.96064384418418,33.4267724727886,32.7186153205148,33.238529205322266,3019700,0.0,0.0
2020-09-28 00:00:00-04:00,33.543298423846096,33.60604959235215,32.92478343239024,33.301273345947266,4711800,0.0,0.0
2020-09-29 00:00:00-04:00,33.50744769800802,34.19767641199183,33.42677152573729,33.94668197631836,3076300,0.0,0.0
2020-09-30 00:00:00-04:00,33.72258879757001,33.89290709592187,33.32817377414409,33.52538299560547,5605200,0.0,0.0
2020-10-01 00:00:00-04:00,33.874974551425574,34.027360989829845,33.49848457622701,33.6329460144043,3623300,0.0,0.0
2020-10-02 00:00:00-04:00,33.65983394676695,33.910828381121156,33.193705333819,33.265419006347656,3767200,0.0,0.0
2020-10-05 00:00:00-04:00,33.328171210919926,34.179752378694765,33.29231436986704,33.73155212402344,5478700,0.0,0.0
2020-10-06 00:00:00-04:00,33.75843735900887,33.91978969707312,32.22559356689453,32.22559356689453,5450100,0.0,0.0
2020-10-07 00:00:00-04:00,32.584159061137136,32.77240577797605,31.974606405412985,32.05528259277344,3652800,0.0,0.0
2020-10-08 00:00:00-04:00,32.25248849743806,32.664831892922834,31.93874970076408,32.28834533691406,4969300,0.0,0.0
2020-10-09 00:00:00-04:00,32.72757905097457,33.00546442256355,32.377983421247485,32.99650192260742,3390800,0.0,0.0
2020-10-13 00:00:00-04:00,32.808257062526636,33.04132310837051,32.001498661019845,32.942718505859375,3638100,0.0,0.0
2020-10-14 00:00:00-04:00,33.22956885939779,33.65984072269776,32.92479252878987,33.355064392089844,4366500,0.0,0.0
2020-10-15 00:00:00-04:00,33.11303701724884,33.29231782160446,32.74551290709342,32.879974365234375,3606700,0.0,0.0
2020-10-16 00:00:00-04:00,32.89790390206996,33.023399443521114,32.53934228121207,32.575199127197266,2364700,0.0,0.0
2020-10-19 00:00:00-04:00,32.835150246883224,32.96960826598563,31.893930435180664,31.893930435180664,2985500,0.0,0.0
2020-10-20 00:00:00-04:00,31.97460425442852,32.216632800228226,31.625008605883348,31.813255310058594,2945900,0.0,0.0
2020-10-21 00:00:00-04:00,32.091141771284796,32.34213627216991,31.90289846024373,32.23456573486328,2944700,0.0,0.0
2020-10-22 00:00:00-04:00,31.911855440588106,31.947712280153077,31.30230284596932,31.669830322265625,3213100,0.0,0.0
2020-10-23 00:00:00-04:00,31.61604111200115,31.750499114322523,31.374012604427474,31.562255859375,2639200,0.0,0.0
2020-10-26 00:00:00-04:00,31.47261685547632,32.11802620212224,31.41883160342384,31.49054527282715,2861300,0.0,0.0
2020-10-27 00:00:00-04:00,31.490547981946936,32.01942437105949,31.338158131102848,31.965639114379883,2819200,0.0,0.0
2020-10-28 00:00:00-04:00,31.43676416843508,31.598116526384842,30.692753557441318,30.88995933532715,11548500,0.0,0.0
2020-10-29 00:00:00-04:00,30.74653707099878,31.768433113983807,30.65689838703387,31.275413513183594,3305600,0.0,0.0
2020-10-30 00:00:00-04:00,31.463656105575886,31.96564161537212,30.773430731413786,31.929784774780273,4071700,0.0,0.0
2020-11-02 00:00:00-05:00,32.15388061615053,32.25248520489513,31.553294003973146,32.198699951171875,3046200,0.0,0.0
2020-11-03 00:00:00-05:00,32.386946152731795,32.89789408734553,32.064241474134484,32.736541748046875,2828700,0.0,0.0
2020-11-04 00:00:00-05:00,32.72758463883301,33.08614624923284,31.98357391357422,31.98357391357422,7499000,0.0,0.0
2020-11-05 00:00:00-05:00,33.220593988189016,34.5562284253542,33.220593988189016,34.49348068237305,6104300,0.0,0.0
2020-11-06 00:00:00-05:00,34.74448366084212,34.74448366084212,33.58812955523773,33.72258758544922,6194900,0.0,0.0
2020-11-09 00:00:00-05:00,31.669826731186834,31.849104069690362,30.343151173687648,31.239551544189453,9871200,0.0,0.0
2020-11-10 00:00:00-05:00,31.46365188943815,31.49054622602645,30.289369583129883,30.289369583129883,6253200,0.0,0.0
2020-11-11 00:00:00-05:00,30.163870652123467,30.2355808960584,29.67084776477718,30.19076156616211,4498400,0.0,0.0
2020-11-12 00:00:00-05:00,30.576221207600938,30.880997510448335,30.41486884612311,30.459688186645508,3960900,0.0,0.0
2020-11-13 00:00:00-05:00,30.988565412535653,31.015456333644817,30.48657989501953,30.48657989501953,3130300,0.0,0.0
2020-11-16 00:00:00-05:00,30.217661156562706,30.495546552901736,29.894956417458456,30.33419418334961,5237500,0.0,0.0
2020-11-17 00:00:00-05:00,30.253517650615333,30.38797909686116,29.74256962607578,29.760498046875,3661200,0.0,0.0
2020-11-18 00:00:00-05:00,29.6260378447818,29.67982310943818,28.62207017434005,28.675853729248047,5603900,0.0,0.0
2020-11-19 00:00:00-05:00,28.380038030741567,28.675850110023212,28.12904528993513,28.29039764404297,4147600,0.0,0.0
2020-11-20 00:00:00-05:00,28.505527947836843,28.81030417690567,28.36210404118655,28.460708618164062,4670200,0.0,0.0
2020-11-23 00:00:00-05:00,28.290393880993147,28.30832229789775,27.13403834661334,27.232641220092773,6425100,0.0,0.0
2020-11-24 00:00:00-05:00,26.38106641633614,27.22368334678871,26.38106641633614,26.524490356445312,8498700,0.0,0.0
2020-11-25 00:00:00-05:00,27.017508600153644,27.017508600153644,26.398993530189614,26.712732315063477,7272100,0.0,0.0
2020-11-26 00:00:00-05:00,27.035439386964327,27.11611557006836,26.74859149581589,27.11611557006836,1244200,0.0,0.0
2020-11-27 00:00:00-05:00,26.393508889276777,26.546488723457255,25.952567418141694,26.501495361328125,4329800,0.117,0.0
2020-11-30 00:00:00-05:00,26.195535255983295,27.122411544920794,26.051554439907825,26.825450897216797,8535800,0.0,0.0
2020-12-01 00:00:00-05:00,27.82432090174776,27.995298774259986,27.36538138061714,27.770328521728516,5407300,0.0,0.0
2020-12-02 00:00:00-05:00,28.02228990875078,28.040287938190293,27.49136005499102,27.88730812072754,4931900,0.0,0.0
2020-12-03 00:00:00-05:00,28.139277791016067,28.139277791016067,27.16740643116466,27.347381591796875,4152000,0.0,0.0
2020-12-04 00:00:00-05:00,27.40137642450826,27.42837175531922,26.74446200712474,27.005428314208984,4936800,0.0,0.0
2020-12-07 00:00:00-05:00,26.97843175494836,27.860314716049007,26.97843175494836,27.590351104736328,9287000,0.0,0.0
2020-12-08 00:00:00-05:00,27.761323649091793,27.770322663261023,27.338378565070172,27.5633487701416,2445700,0.0,0.0
2020-12-09 00:00:00-05:00,27.329383660355784,27.428369392112003,26.75345871779988,26.924436569213867,4289900,0.0,0.0
2020-12-10 00:00:00-05:00,26.95143688181348,27.032426309861428,26.3305185055748,26.43850326538086,3368000,0.0,0.0
2020-12-11 00:00:00-05:00,26.54648655022291,26.7714567752248,26.24952592187588,26.303518295288086,3153900,0.0,0.0
2020-12-14 00:00:00-05:00,26.231528688507346,26.4115055605288,25.736594865028337,25.754592895507812,4865100,0.0,0.0
2020-12-15 00:00:00-05:00,26.204532491919725,26.555485492721232,25.943566207764125,26.105545043945312,3863600,0.0,0.0
2020-12-16 00:00:00-05:00,26.38450840579176,26.54648724666446,26.05155342523046,26.474496841430664,5428500,0.0,0.0
2020-12-17 00:00:00-05:00,27.0144230834246,27.46436350100441,26.789452874634694,27.032421112060547,6342800,0.0,0.0
2020-12-18 00:00:00-05:00,27.176404777243675,27.185402076124966,26.744460626315284,26.77145767211914,13686000,0.0,0.0
2020-12-21 00:00:00-05:00,26.94243632399412,27.05942009315413,26.52849019139398,26.627477645874023,3959000,0.0,0.0
2020-12-22 00:00:00-05:00,26.681471722604453,26.75346213507109,25.880578169364767,26.132545471191406,3344600,0.0,0.0
2020-12-23 00:00:00-05:00,26.18653376075291,26.654472226881122,26.15053770194925,26.447498321533203,2337300,0.0,0.0
2020-12-24 00:00:00-05:00,26.34851497129798,26.60048054012441,26.24952751703805,26.42950439453125,1442200,0.0,0.0
2020-12-29 00:00:00-05:00,26.537489293222063,26.798455595377433,26.195535283776685,26.42050552368164,3884300,0.0,0.0
2020-12-30 00:00:00-05:00,26.474498512487912,26.735463104287376,26.31251966139119,26.69046974182129,2825600,0.0,0.0
2020-12-31 00:00:00-05:00,26.618480918893354,26.63647895150744,26.015560557416457,26.09654998779297,3672600,0.0,0.0
2021-01-04 00:00:00-05:00,27.248396508613784,28.526227560255208,27.014427249424593,28.337251663208008,6657500,0.0,0.0
2021-01-05 00:00:00-05:00,28.661208117697193,28.661208117697193,27.46436654302524,27.6893367767334,5563900,0.0,0.0
2021-01-06 00:00:00-05:00,27.60835188261939,28.004300039463242,27.34738554485798,27.950305938720703,4865700,0.0,0.0
2021-01-07 00:00:00-05:00,28.12127988073272,28.3732471663633,27.770326857064923,28.265260696411133,3904800,0.0,0.0
2021-01-08 00:00:00-05:00,27.65334052280712,27.761326989444804,26.969430811132867,27.392375946044922,5134700,0.0,0.0
2021-01-11 00:00:00-05:00,27.131410810767633,27.428371461211164,26.987429993363904,27.023426055908203,4868700,0.0,0.0
2021-01-12 00:00:00-05:00,27.086416888083853,27.176405326194438,26.61847838301818,26.951435089111328,4525400,0.0,0.0
2021-01-13 00:00:00-05:00,27.10441491898331,27.34738147057918,26.9424360736616,26.951435089111328,3180400,0.0,0.0
2021-01-14 00:00:00-05:00,26.897437762280244,27.28438679815853,26.78045400827323,26.915435791015625,3226400,0.0,0.0
2021-01-15 00:00:00-05:00,27.014426899502933,27.14040968497803,26.48349699444828,26.5104923248291,3259100,0.0,0.0
2021-01-18 00:00:00-05:00,26.762459446100717,26.843448869514077,26.546488222460663,26.627477645874023,814400,0.0,0.0
2021-01-19 00:00:00-05:00,26.753460489179062,26.89744130525453,26.51049221840669,26.825450897216797,3225700,0.0,0.0
2021-01-20 00:00:00-05:00,27.131408979764554,27.293387817509053,26.897439738176573,27.11341094970703,4034600,0.0,0.0
2021-01-21 00:00:00-05:00,27.086415405670632,27.086415405670632,26.582482582772496,26.924436569213867,2971600,0.0,0.0
2021-01-22 00:00:00-05:00,26.456497392792542,27.122409034604782,26.20453184617451,26.8614444732666,2991700,0.0,0.0
2021-01-25 00:00:00-05:00,27.02343112821609,27.203406325558795,26.663477300756572,26.852453231811523,3087600,0.0,0.0
2021-01-26 00:00:00-05:00,26.762460805042107,26.933438676084062,26.55548858642578,26.55548858642578,4611100,0.0,0.0
2021-01-27 00:00:00-05:00,26.546488736216467,26.564486767631468,25.196667275052917,25.268657684326172,6817200,0.0,0.0
2021-01-28 00:00:00-05:00,25.943568503459623,26.006559897240383,25.43963563682681,25.77259063720703,4667100,0.0,0.0
2021-01-29 00:00:00-05:00,26.33051702733245,26.456499812162225,25.60161393220964,25.700599670410156,4957800,0.0,0.0
2021-02-01 00:00:00-05:00,26.375512627763815,26.447503041833286,25.574619056692583,26.09654998779297,4454200,0.0,0.0
2021-02-02 00:00:00-05:00,25.538620967239943,25.961566118213405,25.331648757743455,25.691600799560547,4574400,0.0,0.0
2021-02-03 00:00:00-05:00,25.763594740536156,25.880580242909048,25.529627168564293,25.70960235595703,4606700,0.0,0.0
2021-02-04 00:00:00-05:00,25.23266331609928,25.439635528032856,24.7827228294332,25.376644134521484,4192300,0.0,0.0
2021-02-05 00:00:00-05:00,25.439635991939078,25.709599602306966,25.178669681048245,25.655607223510742,2853600,0.0,0.0
2021-02-08 00:00:00-05:00,26.03355579450541,26.03355579450541,25.700599092445746,25.736595153808594,5041400,0.0,0.0
2021-02-09 00:00:00-05:00,25.871578601368686,25.871578601368686,25.466631467140378,25.646608352661133,3565000,0.0,0.0
2021-02-10 00:00:00-05:00,25.853581128322595,25.898576208868676,25.5026280819973,25.718599319458008,2755800,0.0,0.0
2021-02-11 00:00:00-05:00,25.70960072506952,25.736597773840007,25.277658243062852,25.385643005371094,4056000,0.0,0.0
2021-02-12 00:00:00-05:00,25.29565415222317,25.439634967472774,24.917704083096293,25.30465316772461,5608100,0.0,0.0
2021-02-16 00:00:00-05:00,25.07068261391982,25.232661451773616,24.701731579424678,24.75572395324707,4019300,0.0,0.0
2021-02-17 00:00:00-05:00,24.296785687821988,24.404772157200235,23.540885551334366,23.76585578918457,7059500,0.0,0.0
2021-02-18 00:00:00-05:00,23.88283951958624,23.972826235006448,23.072945349711773,23.135936737060547,6085900,0.0,0.0
2021-02-19 00:00:00-05:00,23.21692988228348,23.21692988228348,22.353044917541236,22.43403434753418,6458900,0.0,0.0
2021-02-22 00:00:00-05:00,22.75799149812003,23.378908157348633,22.59601264218672,23.378908157348633,9376900,0.0,0.0
2021-02-23 00:00:00-05:00,23.27092261272258,23.288918927807302,22.50602343905246,22.811983108520508,4105000,0.0,0.0
2021-02-24 00:00:00-05:00,22.524020938025885,22.81198256921466,22.362042091385522,22.63200569152832,3945000,0.0,0.0
2021-02-25 00:00:00-05:00,22.281052442231427,22.677000539296138,21.948095736802458,22.029085159301758,5102700,0.0,0.0
2021-02-26 00:00:00-05:00,21.97755467931167,22.031799166819148,21.362797615664405,21.471284866333008,7965100,0.113,0.0
2021-03-01 00:00:00-05:00,21.760581814664985,22.058919597368945,21.52552754278515,21.72442054748535,5796400,0.0,0.0
2021-03-02 00:00:00-05:00,21.92331074352146,22.79120180506332,21.905229248652773,22.673675537109375,11133000,0.0,0.0
2021-03-03 00:00:00-05:00,22.18549235791478,22.339179926671527,21.742504253292825,22.31205940246582,5821600,0.0,0.0
2021-03-04 00:00:00-05:00,22.275893086870276,22.79120366219388,22.058920303804886,22.384380340576172,6473600,0.0,0.0
2021-03-05 00:00:00-05:00,22.447662276698782,22.736959300465692,22.031798236120423,22.70079803466797,4188300,0.0,0.0
2021-03-08 00:00:00-05:00,22.736958526949824,22.736958526949824,22.12220151018616,22.339174270629883,5255500,0.0,0.0
2021-03-09 00:00:00-05:00,22.92681254730015,23.27939309480934,22.709839770037078,22.845447540283203,4172300,0.0,0.0
2021-03-10 00:00:00-05:00,22.999137372210832,23.216110154811847,22.59231232711743,22.94489288330078,3688900,0.0,0.0
2021-03-11 00:00:00-05:00,23.0895417946828,23.261310826596276,22.755041029792327,23.026256561279297,4741000,0.0,0.0
2021-03-12 00:00:00-05:00,22.673673577666065,23.0262540754044,22.465741577684284,22.926809310913086,3147300,0.0,0.0
2021-03-15 00:00:00-04:00,23.07146136490761,23.514447673112283,22.95393336464831,23.442123413085938,3887400,0.0,0.0
2021-03-16 00:00:00-04:00,23.5144467639835,23.52348751168055,23.116662487044763,23.306514739990234,9063100,0.0,0.0
2021-03-17 00:00:00-04:00,23.26131358645262,23.957435717366426,23.008179520190506,23.704299926757812,4440400,0.0,0.0
2021-03-18 00:00:00-04:00,23.433083811146496,23.812786625942596,23.297476032507845,23.604854583740234,3449500,0.0,0.0
2021-03-19 00:00:00-04:00,23.686219917343298,23.776623954765366,23.46020637509516,23.65909767150879,14681500,0.0,0.0
2021-03-22 00:00:00-04:00,23.351716825649678,23.595811841178755,23.297474063647545,23.333635330200195,3193600,0.0,0.0
2021-03-23 00:00:00-04:00,23.3336349972251,23.360757240012283,22.709838932236448,23.017215728759766,3539100,0.0,0.0
2021-03-24 00:00:00-04:00,23.053381563371545,23.053381563371545,22.69176023665855,22.872570037841797,3192000,0.0,0.0
2021-03-25 00:00:00-04:00,22.755039200309298,22.863526438789595,22.266849213667196,22.474782943725586,4353700,0.0,0.0
2021-03-26 00:00:00-04:00,22.34821569445213,22.736959215312876,22.34821569445213,22.691757202148438,3579200,0.0,0.0
2021-03-29 00:00:00-04:00,22.610393920655536,22.999137471117358,22.32109687594341,22.935853958129883,3626900,0.0,0.0
2021-03-30 00:00:00-04:00,22.46574451352224,22.547109519686394,22.194527251526274,22.27589225769043,3303200,0.0,0.0
2021-03-31 00:00:00-04:00,22.384381401214068,22.809286239307067,22.167408607867866,22.538070678710938,4895400,0.0,0.0
2021-04-01 00:00:00-04:00,22.872567959148487,23.15282597068398,22.673676678618502,23.116662979125977,3374300,0.0,0.0
2021-04-05 00:00:00-04:00,23.4602061605875,23.64101595812489,23.07146259557973,23.35171890258789,3007600,0.0,0.0
2021-04-06 00:00:00-04:00,23.695255535164208,23.984554276103108,23.47828277271971,23.72237777709961,3905600,0.0,0.0
2021-04-07 00:00:00-04:00,23.731419440373088,23.912230944895402,23.496365174232597,23.577730178833008,2718700,0.0,0.0
2021-04-08 00:00:00-04:00,23.867024646923365,24.04783613205418,23.76757988201292,24.029754638671875,3331900,0.0,0.0
2021-04-09 00:00:00-04:00,23.803744839618417,24.165366141670404,23.69525758682963,24.02071762084961,3116000,0.0,0.0
2021-04-12 00:00:00-04:00,23.96647162141199,24.002632884562612,23.677174618822388,23.821823120117188,3305200,0.0,0.0
2021-04-13 00:00:00-04:00,23.975514870989993,24.39137892453632,23.79470336332426,23.90319061279297,3860200,0.0,0.0
2021-04-14 00:00:00-04:00,23.876068200000105,24.084000225298528,23.785662446808434,23.885108947753906,2790600,0.0,0.0
2021-04-15 00:00:00-04:00,24.20152770875693,25.18694677653116,24.138244200168064,24.915729522705078,4731800,0.0,0.0
2021-04-16 00:00:00-04:00,25.32255420645888,25.385837714211014,24.924769940714526,25.141742706298828,4438300,0.0,0.0
2021-04-19 00:00:00-04:00,25.186951525151358,25.340640813991385,24.96093796652465,25.051342010498047,2800800,0.0,0.0
2021-04-20 00:00:00-04:00,24.951894864166437,25.611853979275715,24.888611349614376,25.530488967895508,3366600,0.0,0.0
2021-04-21 00:00:00-04:00,25.702258894915925,26.10908221410898,25.51240663314872,25.68417739868164,3317000,0.0,0.0
2021-04-22 00:00:00-04:00,25.494324211640386,25.557607717536946,25.141741969101215,25.304471969604492,3193400,0.0,0.0
2021-04-23 00:00:00-04:00,25.48528935356475,25.53953212481811,25.01518073777801,25.051342010498047,2742000,0.0,0.0
2021-04-26 00:00:00-04:00,25.006136523794765,25.04229951585086,24.753000752441213,24.82532501220703,2274400,0.0,0.0
2021-04-27 00:00:00-04:00,24.825326762100037,24.825326762100037,24.201530624279453,24.21961212158203,3353500,0.0,0.0
2021-04-28 00:00:00-04:00,24.047837715068415,24.382336742929777,23.894148459894044,24.255769729614258,3266300,0.0,0.0
2021-04-29 00:00:00-04:00,24.047837536098527,24.1653638012531,23.45116201441422,23.677175521850586,4016700,0.0,0.0
2021-04-30 00:00:00-04:00,23.613892015663797,23.89414828206795,23.478282531725004,23.677175521850586,5405400,0.0,0.0
2021-05-03 00:00:00-04:00,23.96647553763697,24.771083173108906,23.912232771874457,24.68067741394043,3981200,0.0,0.0
2021-05-04 00:00:00-04:00,24.617394338889817,25.105584412498846,24.23769152308717,24.46370506286621,3440600,0.0,0.0
2021-05-05 00:00:00-04:00,24.734921904049376,24.83436668722291,24.337137598315937,24.68067741394043,3142600,0.0,0.0
2021-05-06 00:00:00-04:00,24.942852800324086,25.982514672262816,24.942852800324086,25.892108917236328,5275000,0.0,0.0
2021-05-07 00:00:00-04:00,26.407416218095083,26.561105465356597,25.991552210414596,26.235647201538086,7301400,0.0,0.0
2021-05-10 00:00:00-04:00,26.506866150012687,26.69671840920488,26.145244851963703,26.172367095947266,6124200,0.0,0.0
2021-05-11 00:00:00-04:00,25.684177119506053,26.262771197942968,25.61185285970144,26.199487686157227,3600400,0.0,0.0
2021-05-12 00:00:00-04:00,26.163325609804733,26.3712576347732,25.657054082473273,25.79266357421875,3959700,0.0,0.0
2021-05-13 00:00:00-04:00,25.64801612197326,26.03675794480189,25.403921095931313,25.946353912353516,2864100,0.0,0.0
2021-05-14 00:00:00-04:00,26.11812556272586,26.371261362170607,25.928275006402224,26.326059341430664,2829100,0.0,0.0
2021-05-17 00:00:00-04:00,26.53398656091286,27.573648367609202,26.217567300349735,27.564607620239258,6302800,0.0,0.0
2021-05-18 00:00:00-04:00,27.519408196908213,27.519408196908213,26.814245354823164,27.374759674072266,5061100,0.0,0.0
2021-05-19 00:00:00-04:00,27.16682476482437,27.709257564693228,26.80520347302724,26.949851989746094,4943800,0.0,0.0
2021-05-20 00:00:00-04:00,26.895609803287286,27.25723110283196,26.714798291341765,27.031217575073242,3632200,0.0,0.0
2021-05-21 00:00:00-04:00,27.193947022111484,27.26627128050754,26.732879228206762,26.931772232055664,3025500,0.0,0.0
2021-05-25 00:00:00-04:00,26.922728475571365,26.94984899172268,26.407416252196498,26.796159744262695,6716000,0.0,0.0
2021-05-26 00:00:00-04:00,27.13970609676201,27.302436120256555,26.832327546682635,26.922733306884766,4247000,0.0,0.0
2021-05-27 00:00:00-04:00,26.784929382806407,26.949198391336328,25.77193832397461,25.77193832397461,21124200,0.279,0.0
2021-05-28 00:00:00-04:00,25.98183497262716,26.611532213206306,25.945331718161658,26.565902709960938,4560300,0.0,0.0
2021-05-31 00:00:00-04:00,26.711921596706254,26.72104784630185,26.100476799034446,26.136980056762695,1467900,0.0,0.0
2021-06-01 00:00:00-04:00,26.465518835035283,26.766678117669862,26.11873004377438,26.68454360961914,4834000,0.0,0.0
2021-06-02 00:00:00-04:00,26.73017320935874,26.821432220979712,26.52027295692992,26.556777954101562,3557700,0.0,0.0
2021-06-03 00:00:00-04:00,26.018340842729785,26.018340842729785,25.571165081401777,25.61679458618164,5636700,0.0,0.0
2021-06-04 00:00:00-04:00,25.735433324522038,26.109600822772794,25.62592007936509,25.863197326660156,2802900,0.0,0.0
2021-06-07 00:00:00-04:00,25.781066226744493,25.87232698629744,25.56204144820995,25.80844497680664,3796600,0.0,0.0
2021-06-08 00:00:00-04:00,25.753684009889312,25.927079255633153,25.543785509630652,25.55291175842285,4655400,0.0,0.0
2021-06-09 00:00:00-04:00,25.461650433765907,25.689801426435235,25.36126518063608,25.452524185180664,2773000,0.0,0.0
2021-06-10 00:00:00-04:00,25.45252449914509,26.191734977782914,25.343012996079157,26.164356231689453,2678300,0.0,0.0
2021-06-11 00:00:00-04:00,26.018341836769494,26.136979598122164,25.77193832397461,25.77193832397461,2668900,0.0,0.0
2021-06-14 00:00:00-04:00,25.324761330369874,25.77193708732495,25.151366080724756,25.65329933166504,2323900,0.0,0.0
2021-06-15 00:00:00-04:00,25.708056534290915,25.735435282826998,25.32476275805633,25.33388900756836,2523700,0.0,0.0
2021-06-16 00:00:00-04:00,25.388643363861885,25.717181365560315,25.069231611172192,25.12398910522461,3544600,0.0,0.0
2021-06-17 00:00:00-04:00,24.50341749880157,24.54904700207568,23.672948006504154,23.70032501220703,6909000,0.0,0.0
2021-06-18 00:00:00-04:00,23.864594688266347,24.06536868595633,23.526932176857954,23.53605842590332,8752600,0.0,0.0
2021-06-21 00:00:00-04:00,23.691199746351447,23.992360746809823,23.517806234192683,23.85546875,2275400,0.0,0.0
2021-06-22 00:00:00-04:00,23.809840178782718,24.019738695831865,23.65469741821289,23.65469741821289,2460200,0.0,0.0
2021-06-23 00:00:00-04:00,23.82809143273891,23.89197343540244,23.51780592781259,23.53605842590332,2441500,0.0,0.0
2021-06-24 00:00:00-04:00,23.618190102913236,23.77333284826181,23.54518185455237,23.599939346313477,2435500,0.0,0.0
2021-06-25 00:00:00-04:00,23.745959120172184,23.809841128722436,23.38091782798918,23.45392608642578,2504200,0.0,0.0
2021-06-28 00:00:00-04:00,23.508682789840154,23.70032882319265,23.13451523273402,23.298784255981445,2248100,0.0,0.0
2021-06-29 00:00:00-04:00,23.052377196327843,23.362662694872828,22.897234447055347,23.216646194458008,4607800,0.0,0.0
2021-06-30 00:00:00-04:00,23.27140400055227,23.563437027152577,23.11626123758909,23.399168014526367,3028400,0.0,0.0
